frame,tempo,angulo,velocidade,ombro_y,cotovelo_y,punho_y,desvio_5_frames,repeticao,video,rotulo
194,6.466666666666667,140.6956379063973,-151.4080614534393,325.3298091888428,431.5756702423096,556.2494659423828,17.1400810356074,0,rosca3inc,incorreto
195,6.5,139.10988057613295,-47.57271990793072,325.3999328613281,431.9331121444702,537.2059535980225,17.00162261886619,0,rosca3inc,incorreto
196,6.533333333333333,125.99255302318278,-393.5198265885052,325.34536600112915,416.8211174011231,475.5457878112793,8.868361693662186,0,rosca3inc,incorreto
197,6.566666666666666,123.5532182810778,-73.18004226314926,325.38156509399414,420.4951000213623,463.1603765487671,8.68211311914571,0,rosca3inc,incorreto
198,6.6,113.45388617248554,-302.979963257768,319.5841097831726,416.3819217681885,448.3877992630005,10.182612673938538,0,rosca3inc,incorreto
199,6.633333333333334,120.83103267563372,221.31439509444505,319.41991567611694,419.9188756942749,454.1421890258789,8.390612039696192,0,rosca3inc,incorreto
200,6.666666666666667,334.5154217610355,6410.531672562054,319.6539545059204,409.382643699646,312.9269313812256,85.52653334400172,0,rosca3inc,incorreto
201,6.7,346.5281085635283,360.38060407478383,319.79379415512085,412.2121381759644,371.5247869491577,108.50308209354206,0,rosca3inc,incorreto
202,6.733333333333333,33.254550780594364,-9398.20673348802,318.6567735671997,413.36089611053467,408.1820869445801,126.96309995681936,0,rosca3inc,incorreto
203,6.766666666666667,316.0568979249097,8484.07041432946,318.8069987297058,410.3462219238281,392.2352170944214,128.4791166238311,1,rosca3inc,incorreto
204,6.8,172.21938486841913,-4315.125391694718,319.8041367530823,413.08409214019775,429.9119710922241,121.16321362311449,1,rosca3inc,incorreto
205,6.833333333333333,191.49235441753535,578.1890864734876,319.3359303474426,410.237774848938,429.6179151535034,112.1415232790328,1,rosca3inc,incorreto
206,6.866666666666666,211.61203956005824,603.5905542756857,318.8277268409729,404.4482374191284,415.1931667327881,90.68214893713336,1,rosca3inc,incorreto
207,6.9,289.738330636853,2343.7887323038426,313.6307001113892,386.3500642776489,285.2411484718323,56.46296953890524,1,rosca3inc,incorreto
208,6.933333333333334,181.3099511031517,-3252.8513860110397,310.95430612564087,412.6147699356079,466.6127014160156,42.311214555593374,1,rosca3inc,incorreto
