frame,tempo,angulo,velocidade,ombro_y,cotovelo_y,punho_y,desvio_5_frames,repeticao,video,rotulo,movimento_incorreto,label
110,3.6666666666666665,234.33950867046823,233.587361681328,356.4076852798462,553.4816408157349,629.6563768386841,5.951631472202762,0,rosca3,incorreto,False,0
111,3.7,232.9233141899469,-42.48583441563852,356.6537404060364,552.8002309799194,631.5122509002686,5.476767521020424,0,rosca3,incorreto,False,0
112,3.733333333333333,231.3739975899652,-46.47949799945337,357.2556066513061,551.6673517227173,636.8176174163818,2.6995135450338283,0,rosca3,incorreto,False,0
113,3.7666666666666666,227.08238337950525,-128.74842631379778,357.3333477973938,553.1801605224609,652.9278659820557,3.1184813653769314,0,rosca3,incorreto,False,0
114,3.8,223.0663931220365,-120.47970772406272,357.2361445426941,554.6408700942993,663.5320329666138,4.136602636491406,0,rosca3,incorreto,False,0
115,3.8333333333333335,221.74092818425083,-39.76394813356961,357.15155839920044,555.3285026550293,667.097225189209,4.406213584170994,0,rosca3,incorreto,False,0
116,3.866666666666666,222.2285326865108,14.628135067798668,357.2843384742737,556.6245889663696,668.9286375045776,3.6594295318522825,0,rosca3,incorreto,False,0
117,3.9,224.61814430402995,71.68834852557495,357.18408823013306,556.38512134552,665.4234409332275,1.932716592743349,0,rosca3,incorreto,False,0
118,3.933333333333333,226.4189409763496,54.02390016958947,356.1906838417053,552.843189239502,658.0572366714478,1.7090224651975374,0,rosca3,incorreto,False,0
119,3.966666666666667,226.13880491336377,-8.404081889574968,355.13904333114624,546.9182538986206,654.7494077682495,1.938401423048242,0,rosca3,incorreto,False,0
120,4.0,230.1976317380536,121.76480474069535,355.4797053337097,546.9031476974487,644.2189264297485,2.604484951378834,0,rosca3,incorreto,False,0
121,4.033333333333333,232.9974716293393,83.995196738571,355.4876446723938,546.1364650726318,636.5942859649658,3.071726662085064,0,rosca3,incorreto,False,0
122,4.066666666666666,229.3760126876777,-108.64376824984843,355.48410415649414,546.7094278335571,625.7514667510986,2.545602823531448,0,rosca3,incorreto,False,0
123,4.1,232.6263478780792,97.51005571204333,354.9934959411621,544.8920917510986,606.3578081130981,2.484458187462266,0,rosca3,incorreto,False,0
124,4.133333333333334,239.63541143954137,210.2719068438668,353.6947059631348,525.6155920028687,558.0884313583374,3.609688991037799,0,rosca3,incorreto,False,0
125,4.166666666666667,236.40805962001323,-96.82055458584416,352.8705382347107,516.7061948776245,548.460202217102,3.510332144990667,0,rosca3,incorreto,False,0
126,4.2,253.32080103351595,507.3822424050815,350.8659625053406,514.5316314697266,506.9034719467163,8.280236064077936,0,rosca3,incorreto,False,0
127,4.233333333333333,233.1779920084253,-604.2842707527188,350.0450134277344,481.1420774459839,484.16520595550537,7.572592386993398,0,rosca3,incorreto,False,0
128,4.266666666666667,245.2932548601764,363.4578855525317,350.05348920822144,491.46223068237305,465.8558893203736,7.109964405796429,0,rosca3,incorreto,False,0
129,4.3,247.13164493743707,55.15170231782093,348.7910056114197,478.59938621521,436.66276931762695,7.331465729813744,0,rosca3,incorreto,False,0
130,4.333333333333333,251.93310299635985,144.0437417676833,347.8244876861572,460.1424407958984,390.6865739822388,7.139089816075303,0,rosca3,incorreto,False,0
131,4.366666666666666,260.4579222477883,255.7445775428536,345.2445673942566,469.573130607605,396.27355098724365,8.91781007670099,0,rosca3,incorreto,False,0
132,4.4,270.79106974874514,309.9944250287052,342.0366883277893,455.4379320144653,337.1605181694031,9.429855570139791,0,rosca3,incorreto,False,0
133,4.433333333333334,262.8052600982964,-239.5742895134623,335.73845386505127,419.0982055664063,296.6036939620972,8.315360731666615,0,rosca3,incorreto,False,0
134,4.466666666666667,260.58147420214755,-66.71357688446562,335.4029846191406,403.4623003005981,279.10144329071045,6.021783775335951,0,rosca3,incorreto,False,0
135,4.5,255.7717243928938,-144.29249427761278,331.7144751548767,382.1180105209351,253.5496473312378,4.920971127966278,0,rosca3,incorreto,False,0
136,4.533333333333333,249.60094499329475,-185.12338198797124,325.5207180976868,365.7233190536499,259.52751874923706,7.0800145141773605,0,rosca3,incorreto,False,0
137,4.566666666666666,252.10407605344528,75.0939318045161,321.320378780365,354.51318740844727,227.3249173164368,4.9664995630138025,0,rosca3,incorreto,False,0
138,4.6,254.5734847156697,74.08225986673273,322.40538597106934,350.2107524871826,221.27211570739743,3.697153870618536,0,rosca3,incorreto,False,0
139,4.633333333333334,255.33810494348012,22.938606834314044,322.6175808906555,344.2847228050232,216.2455701828003,2.316914790627262,0,rosca3,incorreto,False,0
140,4.666666666666667,262.68007109731275,220.2589846149772,328.6242914199829,353.11777353286743,233.5742712020874,4.398112355836776,0,rosca3,incorreto,False,0
141,4.7,262.6936745634855,0.4081039851826062,332.5834250450134,354.74724769592285,235.34684658050537,4.385412711651449,0,rosca3,incorreto,False,0
142,4.733333333333333,264.0140884736161,39.61241730391748,334.1058039665222,353.2872676849365,222.47368097305292,4.040637134401131,0,rosca3,incorreto,False,0
143,4.766666666666667,262.9092367486269,-33.14555174967609,334.16412591934204,353.1625771522522,231.2708330154419,3.1333468372276707,0,rosca3,incorreto,False,0
144,4.8,262.0954497287985,-24.41361059485189,333.1922221183777,350.49465894699097,231.7320656776428,0.628841494762249,0,rosca3,incorreto,False,0
145,4.833333333333333,262.94895267191487,25.605088293491463,331.660680770874,354.2374348640442,238.3917760848999,0.6210210946727506,0,rosca3,incorreto,False,0
146,4.866666666666666,261.9693437405427,-29.38826794116551,327.7935791015625,350.5807900428772,238.60607385635376,0.7339917289528483,0,rosca3,incorreto,False,0
147,4.9,261.8714153905535,-2.937850499674824,326.3650774955749,352.7197337150574,241.0305333137512,0.471133539366371,0,rosca3,incorreto,False,0
148,4.933333333333334,266.64511218814647,143.21090392778842,326.5962839126587,366.5054941177368,250.6638264656067,1.8103799263818696,0,rosca3,incorreto,False,0
149,4.966666666666667,172.98576596391158,-2809.780386727047,327.7747392654419,436.5887403488159,468.5799837112427,36.19095289312459,0,rosca3,incorreto,False,0
150,5.0,233.33527255977856,1810.4851978760096,328.1188130378723,486.7006015777588,486.8872404098511,35.22572886241253,0,rosca3,incorreto,False,0
151,5.033333333333333,262.4972375184379,874.8589487597798,327.875611782074,488.83426666259766,467.7080297470093,35.29405618971621,0,rosca3,incorreto,False,0
152,5.066666666666666,192.1339131994413,-2110.8997295698973,328.76571893692017,502.243595123291,558.446946144104,37.40092503755148,0,rosca3,incorreto,False,0
153,5.1,205.6795639426459,406.3695222961377,329.128782749176,498.0268621444702,567.5054311752319,31.4740801177077,0,rosca3,incorreto,False,0
154,5.133333333333334,262.3925395244328,1701.3892674536064,329.495108127594,511.2172365188599,492.2375822067261,28.755877607117583,0,rosca3,incorreto,False,0
155,5.166666666666667,273.6080872643996,336.4664321990034,329.807767868042,522.2861337661743,484.1623735427856,33.47652433652781,0,rosca3,incorreto,False,0
156,5.2,277.1874644074581,107.3813142917578,329.9023962020874,526.1290311813354,476.68720722198486,35.94074167449942,0,rosca3,incorreto,False,0
157,5.233333333333333,267.6749741796817,-285.37470683329275,330.16265630722046,521.3586473464966,495.0754880905152,26.30478304079994,0,rosca3,incorreto,False,0
158,5.266666666666667,255.4741555373734,-366.0245592692496,334.61602449417114,528.2529973983765,537.499623298645,7.76689113026235,0,rosca3,incorreto,False,0
159,5.3,248.3908923836444,-212.4978946118719,337.64468908309937,534.4566249847412,573.0121994018555,10.908467142638155,0,rosca3,incorreto,False,0
160,5.333333333333333,246.9089256684209,-44.459001456703504,339.5336937904358,542.3827457427979,598.3346557617188,11.63732663957512,0,rosca3,incorreto,False,0
161,5.366666666666666,247.1147548391971,6.17487512328637,341.7521381378174,546.5041637420654,603.5551357269287,7.929614502685986,0,rosca3,incorreto,False,0
162,5.4,244.3162085955734,-83.9563873087107,342.6894736289978,548.5671472549438,613.5665130615234,3.757336016365264,0,rosca3,incorreto,False,0
163,5.433333333333334,237.61897025837865,-200.9171501158437,342.5484538078308,545.5687379837036,619.9987077713013,3.8594544321138855,0,rosca3,incorreto,False,0
164,5.466666666666667,226.00028774085985,-348.56047552556333,341.7000389099121,541.1451959609985,636.4058017730713,7.973408824957595,0,rosca3,incorreto,False,0
165,5.5,224.85519502969456,-34.352781334958706,341.55959844589233,538.6349058151245,640.8024787902832,9.159883177429004,0,rosca3,incorreto,False,0
166,5.533333333333333,221.8345790816099,-90.61847844254004,341.43808364868164,539.969744682312,654.4323921203613,8.57746793809226,0,rosca3,incorreto,False,0
167,5.566666666666666,221.23760975013383,-17.90907994428096,340.81355810165405,539.3356275558472,655.4900407791138,5.930661353985075,0,rosca3,incorreto,False,0
168,5.6,222.66539289806545,42.83349443794691,340.8889174461365,539.4748449325562,653.2575845718384,1.8172557028774512,0,rosca3,incorreto,False,0
169,5.633333333333334,220.7593608914073,-57.18096019974325,340.95041513442993,540.0238180160522,659.2735433578491,1.4406262174546045,0,rosca3,incorreto,False,0
170,5.666666666666667,221.4720463844279,21.3805647906176,340.154550075531,539.5678853988647,660.9628200531006,0.6394169169258063,0,rosca3,incorreto,False,0
171,5.7,221.89378431954657,12.652138053560122,339.472496509552,539.2805671691895,665.3882932662964,0.6442957709650099,0,rosca3,incorreto,False,0
172,5.733333333333333,221.28027976310472,-18.4051366932556,339.5628333091736,538.964581489563,666.3988208770752,0.6396302328067685,0,rosca3,incorreto,False,0
173,5.766666666666667,221.46302781367933,5.482441517238499,340.09024143218994,538.7389326095581,665.6341552734375,0.3672271912788812,0,rosca3,incorreto,False,0
174,5.8,223.7619172485959,68.96668304749682,341.4934015274048,541.826434135437,661.3719320297241,0.9162292502257444,0,rosca3,incorreto,False,0
175,5.833333333333333,227.7439308776954,119.46040887298494,341.8291711807251,543.955078125,657.1098804473877,2.423533371480123,0,rosca3,incorreto,False,0
176,5.866666666666666,242.6905148099634,448.39751796804,342.0870923995972,544.2752695083618,631.1663103103638,7.998145588797663,0,rosca3,incorreto,False,0
177,5.9,246.19705022943413,105.1960625841221,342.1325612068176,544.0324115753174,622.3843288421631,10.12088911257562,0,rosca3,incorreto,False,0
178,5.933333333333334,246.121383599646,-2.2699988936435034,340.56200981140137,542.1837902069092,617.9396295547485,9.59822961987145,0,rosca3,incorreto,False,0
179,5.966666666666667,254.30797726102108,245.5978098412521,338.15171241760254,542.1347808837891,594.0060424804688,8.71583060295614,0,rosca3,incorreto,False,0
180,6.0,270.84018362642195,495.966190962026,337.93758630752563,541.9904136657715,532.5197696685791,10.15059813764448,0,rosca3,incorreto,False,0
181,6.033333333333333,270.13698099878303,-21.09607882916748,337.26184129714966,541.959171295166,530.4453277587891,11.000638492678483,0,rosca3,incorreto,False,0
182,6.066666666666666,270.5270141412293,11.70099427338812,335.6998300552368,526.3464832305908,489.5292806625366,10.272480070526148,0,rosca3,incorreto,False,0
183,6.1,270.0313968771992,-14.86851792090306,330.3314208984375,498.5391855239868,447.8112316131592,6.436800148475286,0,rosca3,incorreto,False,0
184,6.133333333333334,287.3737113684151,520.2694347364775,325.4963421821594,478.6609697341919,379.9299287796021,6.802014725671789,0,rosca3,incorreto,False,0
185,6.166666666666667,288.1547175478263,23.430185382335367,323.3705735206604,465.2051210403442,358.3026337623596,8.594231423618485,0,rosca3,incorreto,False,0
186,6.2,289.30154081477804,34.40469800855226,320.35632848739624,474.2041254043579,411.7720413208008,8.839607220218342,0,rosca3,incorreto,False,0
187,6.233333333333333,286.28536334478,-90.4853240999404,319.02981519699097,472.2639656066895,417.1726799011231,7.167031494465614,0,rosca3,incorreto,False,0
188,6.266666666666667,246.00591902120732,-1208.3833297071794,319.7037363052368,466.31160736083984,460.93894958496094,16.738193422405654,0,rosca3,incorreto,False,0
189,6.3,204.4563100706448,-1246.488268516878,323.5578989982605,456.9227170944214,480.6004428863525,33.414890867363475,0,rosca3,incorreto,False,0
190,6.333333333333333,174.10059836406367,-910.6713511974332,323.7279939651489,426.0143995285034,471.25794410705566,45.19984158338632,0,rosca3,incorreto,False,0
191,6.366666666666666,185.3810660480128,338.4140305184721,324.0159559249878,418.87084007263184,445.3979301452637,41.50673553107613,0,rosca3,incorreto,False,0
192,6.4,152.9129448345352,-974.043636404326,325.1139450073242,431.4725017547608,516.6316938400269,31.502899523492275,0,rosca3,incorreto,False,0
193,6.433333333333334,145.74257328817862,-215.1111463906977,325.10364532470703,437.03763484954834,575.86838722229,21.39766527968648,0,rosca3,incorreto,False,0
194,6.466666666666667,140.6956379063973,-151.4080614534393,325.3298091888428,431.5756702423096,556.2494659423828,17.1400810356074,0,rosca3,incorreto,False,0
195,6.5,139.10988057613295,-47.57271990793072,325.3999328613281,431.9331121444702,537.2059535980225,17.00162261886619,0,rosca3,incorreto,False,0
196,6.533333333333333,125.99255302318278,-393.5198265885052,325.34536600112915,416.8211174011231,475.5457878112793,8.868361693662186,0,rosca3,incorreto,False,0
197,6.566666666666666,123.5532182810778,-73.18004226314926,325.38156509399414,420.4951000213623,463.1603765487671,8.68211311914571,0,rosca3,incorreto,False,0
198,6.6,113.45388617248554,-302.979963257768,319.5841097831726,416.3819217681885,448.3877992630005,10.182612673938538,0,rosca3,incorreto,False,0
199,6.633333333333334,120.83103267563372,221.31439509444505,319.41991567611694,419.9188756942749,454.1421890258789,8.390612039696192,0,rosca3,incorreto,False,0
200,6.666666666666667,334.5154217610355,6410.531672562054,319.6539545059204,409.382643699646,312.9269313812256,85.52653334400172,0,rosca3,incorreto,False,0
201,6.7,346.5281085635283,360.38060407478383,319.79379415512085,412.2121381759644,371.5247869491577,108.50308209354206,0,rosca3,incorreto,False,0
202,6.733333333333333,33.254550780594364,-9398.20673348802,318.6567735671997,413.36089611053467,408.1820869445801,126.96309995681936,0,rosca3,incorreto,False,0
203,6.766666666666667,316.0568979249097,8484.07041432946,318.8069987297058,410.3462219238281,392.2352170944214,128.4791166238311,1,rosca3,incorreto,False,0
204,6.8,172.21938486841913,-4315.125391694718,319.8041367530823,413.08409214019775,429.9119710922241,121.16321362311449,1,rosca3,incorreto,False,0
205,6.833333333333333,191.49235441753532,578.1890864734876,319.3359303474426,410.237774848938,429.6179151535034,112.1415232790328,1,rosca3,incorreto,False,0
206,6.866666666666666,211.61203956005824,603.5905542756857,318.8277268409729,404.4482374191284,415.1931667327881,90.68214893713336,1,rosca3,incorreto,False,0
207,6.9,289.738330636853,2343.7887323038426,313.6307001113892,386.3500642776489,285.2411484718323,56.46296953890524,1,rosca3,incorreto,False,0
208,6.933333333333334,181.3099511031517,-3252.85138601104,310.95430612564087,412.6147699356079,466.6127014160156,42.311214555593374,1,rosca3,incorreto,False,0
0,0.0,135.90672865618257,0.0,490.9036636352539,767.806396484375,823.8009643554688,0.0,0,rosca4inc,incorreto,False,0
1,0.0333333333333333,106.66562993841076,-877.2329615331537,482.0110702514648,760.0778198242188,823.7992858886719,0.0,0,rosca4inc,incorreto,False,0
2,0.0666666666666666,115.70064884876402,271.05056731059733,477.7300262451172,749.2181396484375,859.3048095703125,0.0,0,rosca4inc,incorreto,False,0
3,0.1,119.33763227960782,109.10950292531396,475.1175308227539,742.8965759277344,870.218505859375,0.0,0,rosca4inc,incorreto,False,0
4,0.1333333333333333,122.9374653434224,107.99499191443716,474.8464584350586,744.4203186035156,886.3215637207031,9.574144469460716,0,rosca4inc,incorreto,False,0
5,0.1666666666666666,126.31997263305976,101.47521868912122,473.2685089111328,744.5847320556641,909.5433044433594,6.766977032042484,0,rosca4inc,incorreto,False,0
6,0.2,126.90217557503668,17.466088259307497,472.1960067749024,745.3123474121094,911.199188232422,4.24394549119877,0,rosca4inc,incorreto,False,0
7,0.2333333333333333,130.08542399694787,95.49745265733564,472.2687149047852,745.9899139404297,930.2521514892578,3.6734369052384577,0,rosca4inc,incorreto,False,0
8,0.2666666666666666,126.24050282808426,-115.3476350659082,471.4138412475586,746.4452362060547,931.481475830078,2.271931796040537,0,rosca4inc,incorreto,False,0
9,0.3,126.84033271858796,17.994896715111395,470.4410934448242,746.6798400878906,936.0009765625,1.4288906505919217,0,rosca4inc,incorreto,False,0
10,0.3333333333333333,125.89413685197503,-28.385875998388173,470.2283477783203,747.2407531738281,931.7326354980468,1.4946146524367512,0,rosca4inc,incorreto,False,0
11,0.3666666666666666,127.45352083694613,46.78151954913275,470.14530181884766,747.4948883056641,930.6551361083984,1.489456022187308,0,rosca4inc,incorreto,False,0
12,0.4,127.85407868702144,12.01673550225948,470.8324432373047,747.6185607910156,926.1971282958984,0.7290341337668178,0,rosca4inc,incorreto,False,0
13,0.4333333333333333,124.97981218453482,-86.2279950745986,476.8818664550781,748.3982849121094,902.7666473388672,1.0471032968158738,0,rosca4inc,incorreto,False,0
14,0.4666666666666667,123.62675298162492,-40.59177608729712,480.68641662597656,749.5758819580078,896.4157867431641,1.5637949057668168,0,rosca4inc,incorreto,False,0
15,0.5,113.00087366920968,-318.7763793724571,480.667610168457,752.5065612792969,857.8854370117188,5.42139200439288,0,rosca4inc,incorreto,False,0
16,0.5333333333333333,108.28952279805436,-141.34052613465997,481.1099243164063,761.9454193115234,836.7625427246094,7.546521057659479,0,rosca4inc,incorreto,False,0
17,0.5666666666666667,107.18657590883986,-33.0884066764348,481.03893280029297,763.88671875,830.8852386474609,7.526299208763533,0,rosca4inc,incorreto,False,0
18,0.6,86.13849553628505,-631.4424111766442,479.7246551513672,765.1775360107422,738.8942718505859,12.225032092773674,0,rosca4inc,incorreto,False,0
19,0.6333333333333333,83.84170428988445,-68.90373739201806,478.65501403808594,767.9835510253906,727.8358459472656,12.183115696784386,0,rosca4inc,incorreto,False,0
20,0.6666666666666666,78.27911573174528,-166.87765674417506,472.318000793457,748.0162048339844,684.5755004882812,12.508938128010865,0,rosca4inc,incorreto,False,0
21,0.7,78.87200702691702,17.78673885515218,468.4439086914063,739.8135375976562,680.8281707763672,10.585271922389907,0,rosca4inc,incorreto,False,0
22,0.7333333333333333,76.4437694614956,-72.84712696264236,468.2051849365234,734.2219543457031,661.390380859375,3.6541524086170174,0,rosca4inc,incorreto,False,0
23,0.7666666666666667,74.94443559903011,-44.98001587396473,467.41382598876953,733.0725860595703,643.5773468017578,3.019545507976856,0,rosca4inc,incorreto,False,0
24,0.8,76.31719045383147,41.18264564404072,466.740837097168,712.0162200927734,619.4793701171875,1.423895800799197,0,rosca4inc,incorreto,False,0
25,0.8333333333333334,73.9464009503818,-71.12368510349015,466.415901184082,707.0533752441406,602.210693359375,1.662683176268535,0,rosca4inc,incorreto,False,0
26,0.8666666666666667,75.00186394720163,31.66388990459481,465.2377700805664,697.98583984375,596.053352355957,0.9365579781646016,0,rosca4inc,incorreto,False,0
27,0.9,77.74277976207227,82.2274744461194,465.19981384277344,686.0929870605469,587.1314239501953,1.313570742814959,0,rosca4inc,incorreto,False,0
28,0.9333333333333332,77.32382205894454,-12.568731093831929,465.2099609375,684.6543121337891,582.9985809326172,1.4199921246383516,0,rosca4inc,incorreto,False,0
29,0.9666666666666668,78.81332155086267,44.68498475754373,465.2428436279297,679.4009399414062,582.4885940551758,1.8065646487390563,0,rosca4inc,incorreto,False,0
30,1.0,77.40537711514257,-42.23833307160291,465.6863403320313,685.0911712646484,588.1365203857422,1.246614405696815,0,rosca4inc,incorreto,False,0
31,1.0333333333333334,76.80202427969013,-18.10058506357322,466.8882751464844,688.3222961425781,591.4201736450195,0.6696159639537953,0,rosca4inc,incorreto,False,0
32,1.0666666666666669,76.64929600877458,-4.5818481274663725,466.9085311889648,690.3190612792969,595.3739547729492,0.7647788773367483,0,rosca4inc,incorreto,False,0
33,1.1,76.2385021102426,-12.32381695595933,466.92779541015625,691.5946960449219,596.1320114135742,0.8977137916616439,0,rosca4inc,incorreto,False,0
34,1.1333333333333333,77.52757081007816,38.6720609950666,466.45545959472656,692.5787353515625,595.6392288208008,0.4808883094492069,0,rosca4inc,incorreto,False,0
35,1.1666666666666667,78.65571996795073,33.84447473617712,466.3920593261719,697.98828125,607.9869842529297,0.8496282668835621,0,rosca4inc,incorreto,False,0
36,1.2,82.59486292486248,118.17428870735256,461.40438079833984,706.0260009765625,645.3694915771484,2.286399803493836,0,rosca4inc,incorreto,False,0
37,1.2333333333333334,81.83270129532248,-22.864848886200093,458.8789367675781,709.4107818603516,654.2442321777344,2.456650516011143,0,rosca4inc,incorreto,False,0
38,1.2666666666666666,82.35890312254217,15.78605481659082,453.9564895629883,711.3166809082031,667.8929901123047,2.088666264525114,0,rosca4inc,incorreto,False,0
39,1.3,82.00248049690772,-10.692678769033536,452.7001190185547,724.1769409179688,681.1796569824219,1.4414529316105833,0,rosca4inc,incorreto,False,0
40,1.3333333333333333,81.0600340449047,-28.273393560090767,453.0847930908203,734.1667938232422,697.0307922363281,0.5271893516938551,0,rosca4inc,incorreto,False,0
41,1.3666666666666667,81.70974151035891,19.4912239636264,453.2135009765625,771.3436889648438,725.6669616699219,0.4265853779159217,0,rosca4inc,incorreto,False,0
42,1.4,92.74661931211251,331.10633405260813,453.07262420654297,770.6519317626953,776.1019897460938,4.406184940836948,0,rosca4inc,incorreto,False,0
43,1.4333333333333331,101.29740946889837,256.5237047035751,452.0082473754883,746.4183044433594,796.6114807128906,8.034574994021675,0,rosca4inc,incorreto,False,0
44,1.4666666666666666,110.41499311407736,273.5275093553703,452.1875381469727,736.2747192382812,839.4385528564453,11.324596301747174,0,rosca4inc,incorreto,False,0
45,1.5,111.2602153266289,25.356666376546,450.2278137207031,732.7296447753906,852.5343322753906,11.160384035037486,0,rosca4inc,incorreto,False,0
46,1.5333333333333334,115.89373355457587,139.0055468384098,449.6060562133789,724.9355316162109,867.8260803222656,8.273984717716532,0,rosca4inc,incorreto,False,0
47,1.5666666666666669,120.05579067842652,124.8617137155189,444.8772811889648,721.3423156738281,887.5753021240234,6.28378136482021,0,rosca4inc,incorreto,False,0
48,1.6,123.02296004279304,89.0150809309958,441.5400314331055,718.9527893066406,903.5780334472656,4.885829670425019,0,rosca4inc,incorreto,False,0
49,1.6333333333333333,125.26965229333922,67.40076751638526,439.3914031982422,714.4583892822266,906.5370941162108,5.022153479865346,0,rosca4inc,incorreto,False,0
50,1.6666666666666667,126.58307807467502,39.40277344007384,438.6334228515625,713.5332489013672,913.7286376953124,3.8385393564216703,0,rosca4inc,incorreto,False,0
51,1.7,126.66984824266214,2.60310503961378,438.6518096923828,713.6092376708984,919.2892456054688,2.5064294144947508,0,rosca4inc,incorreto,False,0
52,1.7333333333333334,126.16365525649374,-15.18578958505202,438.32008361816406,713.6800384521484,916.1463928222656,1.3536673094482106,0,rosca4inc,incorreto,False,0
53,1.7666666666666666,125.3306902124602,-24.988951321005857,438.1355667114258,712.8379058837891,904.1178131103516,0.599464065940447,0,rosca4inc,incorreto,False,0
54,1.8,122.53584860626644,-83.84524818581355,438.494873046875,716.3960266113281,898.1016540527344,1.5354148144705249,0,rosca4inc,incorreto,False,0
55,1.8333333333333333,120.03036031827544,-75.16464863972999,442.0073699951172,719.8414611816406,890.0958251953125,2.5050074272803884,0,rosca4inc,incorreto,False,0
56,1.8666666666666667,115.45697955515506,-137.20142289361107,443.2351303100586,719.3180084228516,851.5163421630859,3.882285369070284,0,rosca4inc,incorreto,False,0
57,1.9,114.9085590953818,-16.452613793198054,444.00028228759766,719.51904296875,845.3378295898438,4.020091760224196,0,rosca4inc,incorreto,False,0
58,1.933333333333333,111.26228497081276,-109.38822373707096,444.0109634399414,719.8944854736328,825.374755859375,3.984349323278388,0,rosca4inc,incorreto,False,0
59,1.9666666666666663,102.53670897850046,-261.767279769369,445.64109802246094,727.2001647949219,783.1333923339844,5.856206717669648,0,rosca4inc,incorreto,False,0
60,2.0,89.62309252846511,-387.4084935010604,445.6526184082031,753.8307189941406,731.3027191162109,9.734647325762326,0,rosca4inc,incorreto,False,0
61,2.033333333333333,74.61078347802442,-450.3692715132207,443.7512969970703,743.4612274169922,673.0058288574219,14.818008833919308,0,rosca4inc,incorreto,False,0
62,2.066666666666667,75.87611487897853,37.95994202862332,442.77950286865234,736.910400390625,669.5407867431641,14.440581546586763,0,rosca4inc,incorreto,False,0
63,2.1,76.64331599509349,23.01603348344884,442.6872253417969,708.5441589355469,618.6623382568359,10.801885296052385,0,rosca4inc,incorreto,False,0
64,2.1333333333333333,79.16731947642744,75.72010444001847,442.352294921875,702.7032470703125,616.8193817138672,5.42745648573605,0,rosca4inc,incorreto,False,0
65,2.1666666666666665,71.85111851063887,-219.48602897365703,443.6096954345703,689.7879028320312,561.8508911132812,2.4049431670601304,0,rosca4inc,incorreto,False,0
66,2.2,72.96720694106301,33.48265291272426,443.7665939331055,683.8873291015625,557.9083251953125,2.624091003754949,0,rosca4inc,incorreto,False,0
67,2.2333333333333334,71.56646469969125,-42.022267241152775,444.10743713378906,675.4013061523438,538.5888671875,2.9776090577505303,0,rosca4inc,incorreto,False,0
68,2.2666666666666666,71.31771310056192,-7.462547973880049,445.4316329956055,674.5732879638672,538.6333084106445,2.9510235121994346,0,rosca4inc,incorreto,False,0
69,2.3,69.70153778633558,-48.48525942679018,448.6727142333984,675.4360961914062,544.6764373779297,1.0532094944445574,0,rosca4inc,incorreto,False,0
70,2.333333333333333,63.02946268003909,-200.16225318889468,451.8801498413086,677.1282958984375,537.0783233642578,3.500572535570214,0,rosca4inc,incorreto,False,0
71,2.3666666666666667,61.046443868914295,-59.490564333743805,454.0097427368164,678.7256622314453,541.8880462646484,4.414778641658381,0,rosca4inc,incorreto,False,0
72,2.4,59.24704911138515,-53.98184272587429,454.0699005126953,679.417724609375,538.8603973388672,4.786261281415205,0,rosca4inc,incorreto,False,0
73,2.433333333333333,59.19370253008685,-1.6003974389489883,454.2630386352539,677.6517486572266,532.1651077270508,3.892369776513573,0,rosca4inc,incorreto,False,0
74,2.466666666666667,61.66102280892947,74.01960836527842,454.0549087524414,674.2002868652344,533.5939788818359,1.4668423648437472,0,rosca4inc,incorreto,False,0
75,2.5,65.78303898376703,123.66048524512684,453.9973831176758,672.9840850830078,536.773796081543,2.404419535800188,0,rosca4inc,incorreto,False,0
76,2.533333333333333,70.5528802632171,143.0952383835023,453.9637756347656,672.0642852783203,541.62109375,4.353006187502848,0,rosca4inc,incorreto,False,0
77,2.566666666666667,73.50942855247378,88.6964486777002,453.0474853515625,672.3647308349609,550.5923461914062,5.333323462761263,0,rosca4inc,incorreto,False,0
78,2.6,75.86128993582754,70.55584150061293,453.0186080932617,676.6632843017578,565.4379272460938,5.155811161509567,0,rosca4inc,incorreto,False,0
79,2.6333333333333333,78.93351877345549,92.1668651288384,452.6828384399414,695.0933074951172,598.1222534179688,4.5099926037684535,0,rosca4inc,incorreto,False,0
80,2.6666666666666665,79.70931690294937,23.27394388481636,451.4742660522461,711.9312286376953,630.9194946289062,3.401377434946563,0,rosca4inc,incorreto,False,0
81,2.7,83.03968490746759,99.9110401355466,450.93017578125,726.9936370849609,668.3447265625,3.277471455160471,0,rosca4inc,incorreto,False,0
82,2.7333333333333334,83.0004564931194,-1.1768524304456207,450.4753112792969,731.2774658203125,676.5283203125,2.7031085088211,0,rosca4inc,incorreto,False,0
83,2.7666666666666666,89.10817558869932,183.2315728673977,449.2410659790039,731.7592620849609,703.4025573730469,3.5884254641324125,0,rosca4inc,incorreto,False,0
84,2.8,99.49598151401344,311.6341777594233,447.5038528442383,729.4443511962891,753.0856323242188,7.004925404598341,0,rosca4inc,incorreto,False,0
85,2.833333333333333,105.80880749065396,189.3847792992157,444.6744537353516,727.3042297363281,801.4408111572266,9.126593236027515,0,rosca4inc,incorreto,False,0
86,2.8666666666666667,111.11159779210074,159.0837090434033,444.65930938720703,724.9711608886719,830.0602722167969,10.38022316419725,0,rosca4inc,incorreto,False,0
87,2.9,115.23161151621714,123.60041172349212,444.6774673461914,724.4621276855469,856.4273071289062,9.186228409649754,0,rosca4inc,incorreto,False,0
